TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
LAME3;6,6;;21,15;1,91;0,28;32,9;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,2;-0,66;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,5;18,61;;3,46;0,31;-46,97;12391135397
LAME4;6,57;;21,06;1,9;0,28;32,9;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,5;18,61;;3,46;0,31;-46,75;12391135397
LAND3;30;0,68;75,52;4,1;2,99;94,43;69,64;32,36;35,09;35,17;0,07;0,01;24,44;273,01;-3,13;1,3;5,44;3,95;8,21;0,73;0,27;0,12;;;1288193,97;7,31;0,4;0,79;2886808860
LAVV3;5,19;9,94;9,69;0,88;0,58;34,52;16,6;20,67;12,06;6,08;-5,98;-0,44;2;0,94;-3,45;3,85;9,12;5,96;5,24;0,65;0,3;0,29;;;2679162,57;5,87;0,54;-0,2;1035583287
LCAM3;24,15;5,15;19,12;2,42;0,65;39,75;27,63;6,74;4,66;7,8;3,14;1,63;1,29;20,46;-0,83;1,18;12,66;3,41;12,37;0,27;0,73;0,51;53,89;85,95;166957437,1;9,98;1,26;-2,19;12285815276
LEVE3;35,33;12,72;7,91;2,75;1,44;26,59;17,59;14,15;6,37;6,54;0,18;0,08;1,12;4,71;-3,85;1,96;34,78;18,24;27,27;0,52;0,48;1,29;11,02;87,6;6612461;12,84;4,47;1,18;4533139305
LHER3;0;;0;0;0;63,41;22,35;10,99;0;-3,77;-3,77;-0,15;0;0;0;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0;0
LHER4;0;;0;0;0;63,41;22,35;10,99;0;-3,77;-3,77;-0,15;0;0;0;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0;0
LIGT3;2,52;10,07;-8,88;0,11;0,03;18,66;10,91;-0,73;0,59;5,32;4,73;0,87;0,06;0,45;-0,05;1,33;-1,22;-0,38;7,91;0,31;0,69;0,52;9,08;;28102784,8;23,16;-0,28;0,08;938839416,5
LINX3;37,4;;-90,95;4,38;2,74;68,7;-4,79;-8,67;-164,48;-159,3;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,3;;;8,55;-0,41;0,13;7083895104
LIPR3;70;2,6;30,73;3,97;3,37;;;;34,27;31,68;-2,59;-0,3;;23,37;-4,52;2,3;12,92;10,96;10,92;0,85;0,15;0;;-5,48;13964;17,63;2,28;6,56;823542230
LJQQ3;3,33;;222,27;1,2;0,22;34,35;4,3;0,12;6,42;5,59;-0,82;-0,15;0,28;0,7;-0,65;1,91;0,54;0,1;10;0,18;0,82;0,8;;;18703044,3;2,78;0,02;-2,31;623676595,8
LLIS3;1,73;;-1,69;-2,33;0,96;58,11;-55,44;-80,76;-2,46;-5,5;-3,04;;1,36;-10,83;-1,39;0,78;-137,83;-56,84;-52,92;-0,41;1,41;0,7;-4,9;;624091,89;-0,74;-1,02;0,03;1468063926
LOGG3;17,8;4,87;4,71;0,5;0,3;98,6;229,35;177,72;3,65;6,61;2,96;0,4;8,37;10,79;-0,33;1,35;10,54;6,28;9,1;0,6;0,4;0,04;16,9;59,49;6772774,8;35,86;3,78;1,02;1818432941
LOGN3;32,76;;25,05;5,97;1,15;22,96;18,52;7,3;9,87;12,28;2,4;1,45;1,83;6,37;-1,8;1,97;23,85;4,57;15,75;0,19;0,81;0,63;11,96;8,15;4474563,53;5,48;1,31;-0,74;3488176397
LPSB3;1,83;4,13;21,22;1,37;0,66;80,54;13,34;6,36;10,12;7,81;-2,31;-0,31;1,35;6,51;-0,92;1,58;6,46;3,13;4,92;0,48;0,51;0,49;8,4;;406982,03;1,33;0,09;-0,28;270024974,7
LREN3;19,28;3,46;15,39;1,93;0,91;59,71;9,89;9,33;14,53;13,76;-0,77;-0,1;1,44;3,21;-2,47;1,8;12,52;5,89;9,38;0,47;0,53;0,63;10,38;14,42;304976234,7;10,01;1,25;0,13;18860216425
LTEL3B;86,61;2,79;9,82;6,04;6,03;;;;9,86;9,83;-0,03;-0,02;;252,35;-6,18;18,74;61,48;61,39;61,16;1;0;0;;-6,32;;14,35;8,82;0,38;18664056854
LUPA3;5;;-5,52;1,33;0,3;24,17;-28,85;-23,78;-4,55;-8,54;-3,99;1,17;1,31;1,13;-0,57;2,28;-24,18;-5,45;-13,22;0,23;0,77;0,23;-7,55;;16104134,6;3,75;-0,91;0,04;151766170
LUXM3;0;;0;0;0;27,26;14,99;6,1;0;11,94;0,21;0,04;0;0;0;0,87;7,99;5,53;7,01;0,69;0,31;0,91;7,08;-1,47;;20,11;1,61;0;240736860
LUXM4;83,07;0,84;51,7;4,13;2,86;27,26;14,99;6,1;21,04;11,94;0,21;0,04;3,15;-140,32;-3,32;0,87;7,99;5,53;7,01;0,69;0,31;0,91;7,08;-1,47;98892,29;20,11;1,61;-1,14;240736860
LVTC3;7,2;2,42;10,15;0,72;0,28;24,78;10,16;4,29;4,29;2,63;-1,65;-0,28;0,44;0,81;-0,66;2,37;7,08;2,71;14,97;0,38;0,62;0,63;;;2034580,77;10,02;0,71;-0,25;465574053,6
LWSA3;5,44;;770,22;1,09;0,71;45,11;10,87;0,39;27,48;16,04;-11,44;-0,45;2,99;2,85;-1,31;2,16;0,14;0,09;2,5;0,65;0,35;0,24;23,75;;61523099,73;4,98;0,01;0,86;3231850133
MAPT3;37;;-191,01;-5,61;43,98;;;;-208,58;-132,25;0;;;-5666,52;-43,98;0;-2,94;-23,03;2,69;-7,84;8,84;0;;;;-6,59;-0,19;-54,76;21556767,4
MAPT4;10,21;;-52,71;-1,55;12,14;;;;-57,56;-132,25;0;;;-1563,65;-12,14;0;-2,94;-23,03;2,69;-7,84;8,84;0;;;2041;-6,59;-0,19;-15,11;21556767,4
MATD3;9,48;0,95;30,56;2,21;0,75;36,6;18,93;7,71;12,44;14,98;2,54;0,45;2,35;4,71;-1;2,75;7,24;2,46;8,04;0,34;0,64;0,32;;;4600477,73;4,29;0,31;-3,55;3624486703
MBLY3;3,25;;-3,86;0,61;0,39;39,57;-14,05;-13,75;-3,78;-3,3;0,48;-0,08;0,53;0,98;-0,94;3,13;-15,71;-10,1;-12,27;0,64;0,36;0,73;;;3483815,83;5,36;-0,84;1,59;346092188
MDIA3;33,99;0,59;18,67;1,75;1,03;29,04;6,84;6,48;17,67;20,18;2,5;0,25;1,21;4,7;-1,8;2,06;9,36;5,52;6,22;0,59;0,41;0,85;7,96;-4,68;42104816,87;19,45;1,82;1,93;11522610000
MDNE3;5,34;;4,12;0,39;0,16;36,24;11,76;14,97;5,25;3,84;-1,4;-0,1;0,62;0,74;-0,25;2,5;9,39;3,92;5,13;0,42;0,58;0,26;0,55;;866566,23;13,8;1,3;0,09;453416062,5
MEAL3;2,09;;-6,53;0,57;0,21;32,38;0,35;-3,99;73,52;110,77;37,25;0,29;0,26;-10,4;-0,26;0,91;-8,66;-3,23;0,36;0,37;0,63;0,81;3,75;;2936930,5;3,7;-0,32;-0,38;598512317,7
MEGA3;8,86;;-38,06;1,32;0,35;24,23;19,57;-8,45;16,43;36,45;20,02;1,61;3,22;-46,04;-0,43;0,96;-3,48;-0,93;2,42;0,27;0,73;0,11;;;11523117;6,69;-0,23;;5517392726
MELK3;2,97;7,06;5,56;0,52;0,28;23,62;8,39;10,53;6,98;4,71;-2,27;-0,17;0,59;0,69;-1,01;2,31;9,26;5,05;4,78;0,55;0,41;0,48;;;1225478,97;5,76;0,53;0,05;617668942,8
MERC3;15,11;;38,85;1,08;0,87;78,31;-5,19;13,62;-101,96;-80,22;;;5,29;54,85;-0,89;;2,79;2,24;;0,8;0,2;0,16;-28,34;61,63;3369,8;13,96;0,39;0,26;214107576,7
MERC4;7,7;5,92;19,8;0,55;0,44;78,31;-5,19;13,62;-51,96;-80,22;;;2,7;27,95;-0,45;;2,79;2,24;;0,8;0,2;0,16;-28,34;61,63;7251,22;13,96;0,39;0,13;214107576,7
MGEL3;19,13;;1,34;-0,59;0,17;15,17;12,48;8,14;0,87;5,92;5,26;;0,11;0,43;-0,48;2,54;-43,65;12,63;21,13;-0,29;1,29;1,55;15,08;118,86;;-32,7;14,27;-0,02;84100826,9
MGEL4;11,99;;0,84;-0,37;0,11;15,17;12,48;8,14;0,55;5,92;5,26;;0,07;0,27;-0,3;2,54;-43,65;12,63;21,13;-0,29;1,29;1,55;15,08;118,86;52867,4;-32,7;14,27;-0,01;84100826,9
MGLU3;3,99;;-72,76;2,49;0,75;27,34;0,7;-1,04;107,79;127,98;20,18;0,47;0,76;3,56;-1,77;1,58;-3,43;-1,03;-4,74;0,3;0,7;0,99;29,98;;655406317,5;1,6;-0,05;0,48;26928218124
MILS3;10,24;2,56;11,86;2,1;1,27;61,32;28,58;21,6;8,97;9,47;0,51;0,12;2,56;4,95;-2,11;2,87;17,66;10,75;12,23;0,61;0,39;0,5;13,23;;8971079,23;4,89;0,86;0,05;2522202685
MLAS3;2,61;4,71;4,78;0,51;0,34;23,11;12;10,97;4,37;4,73;0,36;0,04;0,52;0,6;-1,64;3,35;10,7;7,04;9,69;0,66;0,34;0,64;;;8255659,03;5,11;0,55;-0,11;2141607377
MMXM3;14;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,1;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,6;0;-6,95;;;-129,88;-6,46;0,03;90834562
MNDL3;44,5;;-0,17;-0,15;0,09;36,6;13,16;-86,19;1,13;4,42;3,28;;0,15;-0,09;-0,13;0,25;-86,33;-50,05;-20,77;-0,58;1,58;0,58;10,41;;55129,1;-297,91;-257,18;0;110371570
MNPR3;5,87;;1,01;-0,13;0,14;28,32;19,95;11,43;0,58;0,58;0;;0,11;-0,11;-0,29;0,3;-12,96;13,64;-19,67;-1,05;2,05;1,19;10,24;;14917,56;-45,05;5,84;0;41677587
MOAR3;439,5;1,49;50,98;6,46;2,68;100;301410,87;229602,17;38,83;39,1;0,27;0,04;117052,43;8,62;-4,74;3,53;12,67;5,26;5,13;0,42;0,58;0;-16,12;-12,94;252128,07;68,03;8,62;-0,61;5384411630
MODL11;8,46;2,7;40,61;1,54;0,26;56,79;6,94;3,57;20,89;20,89;;;1,45;;-0,31;;3,8;0,64;;0,17;0,83;0,18;;;3256574,36;5,49;0,21;-0,71;1985844000
MODL3;2,2;4,46;31,68;1,2;0,2;56,79;6,94;3,57;16,3;20,89;;;1,13;;-0,24;;3,8;0,64;;0,17;0,83;0,18;;;8434102,5;1,83;0,07;-0,56;1985844000
MODL4;2,72;2,8;39,17;1,49;0,25;56,79;6,94;3,57;20,15;20,89;;;1,4;;-0,3;;3,8;0,64;;0,17;0,83;0,18;;;31974,18;1,83;0,07;-0,69;1985844000
MOSI3;8,24;;32,29;1,56;1,46;89,47;6,23;14,75;76,45;36,94;-39,51;-0,81;4,76;1,91;-8,4;13,23;4,84;4,52;0,25;0,93;0,07;0,31;;;6097270;5,27;0,26;;1043149227
MOVI3;6,62;21,88;2,94;0,84;0,1;41,06;29,5;9,45;0,94;4,91;3,97;3,54;0,28;0,67;-0,16;1,8;28,56;3,49;11,9;0,12;0,88;0,37;23,01;83,02;30708099,03;7,88;2,25;0,24;2398439809
MRFG3;6,62;33,95;0,8;0,63;0,03;15,93;11,48;4,65;0,32;3,37;3,04;5,87;0,04;0,42;-0,05;1,28;78,08;4,07;14,51;0,05;0,78;0,87;35,31;;99671112,57;10,57;8,26;0,07;4369200000
MRSA3B;26;1,8;12,7;1,71;0,67;35,11;29,39;13,42;5,8;7,31;1,81;0,54;1,7;-30,48;-0,81;0,88;13,51;5,29;13,87;0,39;0,61;0,39;6,19;10,77;2550;15,16;2,05;-0,67;8394098100
MRSA5B;22,06;2,33;10,77;1,46;0,57;35,11;29,39;13,42;4,92;7,31;1,81;0,54;1,45;-25,86;-0,68;0,88;13,51;5,29;13,87;0,39;0,61;0,39;6,19;10,77;2256;15,16;2,05;-0,57;8394098100
MRSA6B;23,06;2,23;11,26;1,52;0,6;35,11;29,39;13,42;5,14;7,31;1,81;0,54;1,51;-27,03;-0,72;0,88;13,51;5,29;13,87;0,39;0,61;0,39;6,19;10,77;4613;15,16;2,05;-0,59;8394098100
MRVE3;6,12;6,46;6,87;0,48;0,13;20,6;12,01;6,27;3,59;11,1;7,51;1;0,43;0,54;-0,24;2,11;6,94;1,89;3,48;0,27;0,69;0,3;10,87;-5;90258852,2;12,84;0,89;-0,18;2960755369
MSPA3;46,25;;-9,18;0,37;0,21;32,47;-10,46;-17,14;-15,05;-19,69;-4,85;0,12;1,57;7,19;-0,23;1,57;-4;-2,27;-2,09;0,57;0,43;0,13;-22,81;;18500;126,06;-5,04;3,04;292167995,3
MSPA4;41;;-8,14;0,33;0,18;32,47;-10,46;-17,14;-13,34;-19,69;-4,85;0,12;1,4;6,37;-0,2;1,57;-4;-2,27;-2,09;0,57;0,43;0,13;-22,81;;24540;126,06;-5,04;2,7;292167995,3
MSRO3;702,5;;2121,19;277,5;70,01;61,25;41,32;8,46;434,2;437,83;3,64;2,32;179,4;-503,33;-85,81;0,57;13,08;3,3;15,23;0,25;0,75;0,39;9,2;-7,65;;2,53;0,33;70,51;18271898550
MTIG3;0;;0;0;0;-23,23;-86,65;-132,89;0;-2,93;-2,82;;0;0;0;0,23;-72,74;-61,25;-149,31;-0,84;1,84;0,46;-19,4;;;-0,58;-0,42;0;3700608
MTIG4;23;;-54,87;-39,91;33,61;-23,23;-86,65;-132,89;-84,15;-2,93;-2,82;;72,92;-31,14;-49,22;0,23;-72,74;-61,25;-149,31;-0,84;1,84;0,46;-19,4;;6887,4;-0,58;-0,42;-0,05;3700608
MTRE3;4,08;8,03;11,84;0,44;0,27;31,05;6,14;5,48;10,57;8,87;-1,7;-0,07;0,65;0,48;-1,34;3,37;3,7;2,26;2,24;0,61;0,38;0,41;57,62;141,81;3007056,1;9,32;0,34;3,71;431561265,6
MTSA3;75;3,2;8,01;1,77;1,16;29,55;14,76;10,62;5,76;4,1;-0,42;-0,13;0,85;2,41;-6,12;2,46;22,09;14,44;17,77;0,65;0,35;1,36;21,69;43,68;11250;42,37;9,36;0,14;516421110
MTSA4;43,8;6,03;4,68;1,03;0,68;29,55;14,76;10,62;3,37;4,1;-0,42;-0,13;0,5;1,41;-3,57;2,46;22,09;14,44;17,77;0,65;0,35;1,36;21,69;43,68;82823,68;42,37;9,36;0,08;516421110
MULT3;23,66;3,03;18,48;2,16;1,31;81,15;59,44;42,79;13,3;15,12;1,81;0,29;7,91;29,35;-1,56;1,37;11,69;7,07;10,59;0,61;0,39;0,17;9,22;15,8;106079656,9;10,96;1,28;0,26;14214002303
MWET3;29,98;;2,41;-2,75;0,23;15,98;6,76;9,13;3,26;5,54;3,65;;0,22;35,42;-0,44;1,01;-114,11;9,65;38,73;-0,08;1,09;1,06;14,95;;2998;-10,9;12,44;-0,03;35836692,24
MWET4;11,13;;0,9;-1,02;0,09;15,98;6,76;9,13;1,21;5,54;3,65;;0,08;13,15;-0,16;1,01;-114,11;9,65;38,73;-0,08;1,09;1,06;14,95;;33179,39;-10,9;12,44;-0,01;35836692,24
MYPK3;11,49;7,25;3,44;0,43;0,12;11,24;8,02;3,1;1,33;4,79;3,46;1,12;0,11;0,6;-0,25;1,58;12,57;3,38;10,35;0,27;0,71;1,09;14,96;88,62;20180939,03;26,61;3,34;0,05;1766238215
NAFG3;64,37;;11,8;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,1;3,2;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,3;5,46;-1,14;508315292,4
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,3;5,46;-0,34;508315292,4
NEMO3;0;;0;0;0;49,46;41,91;10,64;0;2,54;2,54;7,16;0;0;0;4,11;71,73;4,42;17,48;0,06;0,77;0,42;32,9;55,92;;40,28;28,89;0;0
NEMO5;52,97;2,31;1,83;1,32;0,08;49,46;41,91;10,64;0,47;2,54;2,54;7,16;0,2;0,38;-0,11;4,11;71,73;4,42;17,48;0,06;0,77;0,42;32,9;55,92;;40,28;28,89;0,04;0
NEMO6;0;;0;0;0;49,46;41,91;10,64;0;2,54;2,54;7,16;0;0;0;4,11;71,73;4,42;17,48;0,06;0,77;0,42;32,9;55,92;;40,28;28,89;0;0
NEOE3;14,45;6,37;3,97;0,66;0,19;28,89;20,82;10,23;1,95;5,9;3,95;1,33;0,41;3,4;-0,25;1,3;16,5;4,8;11,7;0,29;0,71;0,47;23,82;70,91;19811189,27;22,06;3,64;1,29;17539370234
NEXP3;9,12;;-0,39;1,19;0,09;58,84;-58,7;-51,66;-0,35;-0,75;-0,4;1,38;0,2;-0,67;-0,13;0,68;-302,64;-24,05;-89,26;0,08;0,92;0,47;5,4;;123027,43;7,64;-23,11;0,01;24218789,28
NGRD3;1,16;1,28;208,16;0,61;0,39;64,86;2,03;0,51;51,89;15,27;-36,62;-0,43;1,05;1,37;-0,73;2,48;0,29;0,19;-0,05;0,63;0,37;0,37;;;1120459,4;1,89;0,01;-2,22;276848302,8
NINJ3;2,88;;-6,54;0,52;0,48;90,79;-88,25;-37,6;-2,79;2,56;5,34;-1;2,46;0,55;-8,95;13,24;-7,97;-7,36;-18,62;0,92;0,08;0,2;;;276746,9;5,53;-0,44;0,16;144646885,4
NORD3;6,98;;-5,75;-0,31;2,66;90,06;-22,47;-493,25;-126,28;-229,94;-103,66;;28,37;-1;-2,85;0,03;-5,4;-46,19;0,33;-8,56;9,56;0,09;;;9313,5;-22,49;-1,21;-0,01;46217972,28
NRTQ3;0;;0;0;0;25,92;12,32;13,69;0;0,05;0,05;0,01;0;0;0;4,26;16,49;11,82;11,58;0,72;0,28;0,86;13,67;16,56;;17,07;2,81;0;0
NTCO3;14,63;0,9;-15,88;0,88;0,37;64,23;1,18;-3,39;45,61;66,08;20,46;0,39;0,54;5,98;-0,52;1,27;-5,54;-2,34;0,68;0,42;0,58;0,69;38,39;;199449732,5;16,62;-0,92;0,05;20235522099
NUTR3;300;;4,65;1,37;0,38;16,08;9,4;4,95;2,45;3,26;0,81;0,46;0,23;1,09;-1,38;1,96;29,44;8,27;30,37;0,28;0,72;1,67;33,43;;60000;219,23;64,53;0,05;39733200
ODER4;857,15;0,18;110,59;24,32;11,73;28,75;15,07;12,01;88,11;89,63;1,52;0,42;13,28;32,06;-41,03;2,05;21,99;10,61;12,69;0,48;0,52;0,88;11,24;14,6;;35,25;7,75;-2,84;9674742908
ODPV3;12;2,53;15,35;5,66;3,21;61,42;29,78;23,72;12,23;11,59;-0,64;-0,3;3,64;-47,57;-4,57;0,82;36,85;20,89;30,67;0,57;0,43;0,88;6,18;15,52;24941931,3;2,12;0,78;0,86;6821589636
OFSA3;26,06;2,6;11,52;2,07;1,09;49,5;15,64;12,34;9,09;10,59;1,5;0,34;1,42;2,44;-2,92;3,45;17,96;9,43;13,09;0,53;0,47;0,76;14,66;;292079,13;12,6;2,26;0,88;1405911096
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0;;;;-1,67;-0,76;0,02;52747073,84
OIBR3;1,26;;-0,28;-0,36;0,02;-3,45;-28,92;-25,35;-0,25;-5,73;-5,47;;0,07;0,23;-0,02;1,37;-128,78;-6,02;-30,36;-0,05;1,05;0,24;-16,61;;46722420,5;-3,46;-4,45;0,01;861319985,3
OIBR4;3,12;;-0,7;-0,9;0,04;-3,45;-28,92;-25,35;-0,61;-5,73;-5,47;;0,18;0,56;-0,06;1,37;-128,78;-6,02;-30,36;-0,05;1,05;0,24;-16,61;;1777798,37;-3,46;-4,45;0,02;861319985,3
OMGE3;27,57;;11,48;1,35;0,44;30,38;56,77;21,25;4,3;8,04;3,75;1,18;2,44;10,85;-0,53;1,31;11,81;3,84;11,17;0,33;0,67;0,18;55,45;118,18;;20,35;2,4;-0,03;5521562589
ONCO3;7,22;;-373,72;1,77;0,49;34,77;9,69;-0,26;10,13;16,91;6,78;1,19;0,98;5,8;-0,69;1,42;-0,47;-0,13;5,16;0,28;0,65;0,5;;;9722904,97;4,07;-0,02;3,92;3573465818
OPCT3;3,09;;-5,24;0,82;0,28;14,07;0,61;-10,4;88,85;241,9;153,05;1,42;0,54;-5,32;-0,35;0,8;-15,7;-5,26;0,36;0,34;0,66;0,51;;;1121049,83;3,76;-0,59;-0,03;617875021,9
ORVR3;39,14;;-44,31;6,43;1,69;35,76;18,62;-10,48;24,96;29,99;5,03;1,3;4,65;27,1;-2,17;1,4;-14,51;-3,82;5,02;0,26;0,73;0,36;;;15541332,57;6,09;-0,88;10,03;2798508826
OSXB3;5,31;;-0,03;0;0,01;90,65;-61,67;-1708,4;-0,78;-233,49;-232,72;;0,48;-0,03;-0,01;0,03;-10,52;-26,73;3,25;-2,54;3,55;0,02;89,07;;100412,2;-1800,97;-189,44;0;16716081,78
PARD3;19,56;3,26;14,96;2,68;1,07;27,49;14,88;8,28;8,32;8,9;0,58;0,19;1,24;306,34;-1,54;1,01;17,88;7,17;19,57;0,4;0,6;0,87;17,16;10,74;8779020,5;7,31;1,31;-0,71;2561941318
PATI3;43,9;6,63;14,03;1,18;0,52;8,88;5,3;3,01;7,96;8,99;0,97;0,14;0,42;0,92;-3,62;2,97;8,4;3,72;5,79;0,44;0,56;1,24;31,3;38,31;9742,38;37,22;3,13;-0,18;1058925563
PATI4;51,99;5,6;16,62;1,4;0,62;8,88;5,3;3,01;9,43;8,99;0,97;0,14;0,5;1,09;-4,29;2,97;8,4;3,72;5,79;0,44;0,56;1,24;31,3;38,31;5199;37,22;3,13;-0,21;1058925563
PCAR3;18,2;1,95;2,88;0,36;0,11;25,35;3,28;3,75;3,29;5,97;2,68;0,3;0,11;5,58;-0,17;1,07;12,6;3,93;4,49;0,31;0,63;1,05;4,35;;75585699,83;50,12;6,32;0,51;4916531056
PCAR4;72,11;;11,42;1,44;0,45;25,35;3,28;3,75;13,04;5,97;2,68;0,3;0,43;22,11;-0,66;1,07;12,6;3,93;4,49;0,31;0,63;1,05;4,35;;;50,12;6,32;2,03;4916531056
PDGR3;0,12;;0,06;-0,01;0,03;16,08;-159,1;366,8;-0,14;-4,29;-4,15;;0,23;-0,02;-0,15;0,29;-12,91;51,89;12,36;-4,02;5,07;0,14;11,86;;3340170,93;-15,11;1,95;0;38662372,44
PDTC3;2,61;;92,23;1,57;0,42;32,54;12,73;0,62;4,49;6,04;1,55;0,54;0,57;1,25;-1,48;1,9;1,7;0,46;17,48;0,27;0,73;0,74;225,48;-53,75;93632,73;1,66;0,03;-0,98;204753923,2
PEAB3;38;4,56;-4,36;0,72;0,61;62,81;-497,34;-299,31;-2,62;-2,67;0,71;-0,19;13,05;2,2;-0,86;14,2;-16,52;-13,92;-35,46;0,84;0,16;0,05;-37,48;;11298,9;52,76;-8,72;0,02;629663622
PEAB4;60;3,18;-6,88;1,14;0,96;62,81;-497,34;-299,31;-4,14;-2,67;0,71;-0,19;20,6;3,47;-1,36;14,2;-16,52;-13,92;-35,46;0,84;0,16;0,05;-37,48;;22166,33;52,76;-8,72;0,04;629663622
PETR3;30,08;55,78;2,22;1,05;0,41;51,31;47,78;28,61;1,33;2,14;0,87;0,69;0,64;16,68;-0,5;1,17;47,38;18,63;31,73;0,39;0,61;0,65;9,88;;397672987,5;28,56;13,53;0,07;3,73556E+11
PETR4;26,72;62,79;1,97;0,94;0,37;51,31;47,78;28,61;1,18;2,14;0,87;0,69;0,57;14,82;-0,44;1,17;47,38;18,63;31,73;0,39;0,61;0,65;9,88;;1647217803;28,56;13,53;0,06;3,73556E+11
PETZ3;6,52;0,61;50,03;1,64;0,84;48,68;5,44;2,28;20,98;20,05;-0,94;-0,07;1,14;6,6;-1,23;1,67;3,29;1,68;6,51;0,51;0,49;0,74;;;82077967,23;3,97;0,13;-3,02;3009911610
PFRM3;3,3;5,25;4,68;0,34;0,1;14,61;3,02;1,17;1,82;4,38;2,56;0,48;0,06;0,47;-0,3;1,45;7,24;2,09;9,16;0,29;0,64;1,78;9,44;;608423,13;9,73;0,71;-0,59;408582150,9
PGMN3;3,67;5,07;16,66;0,72;0,2;32,06;5,9;1,15;3,25;5,29;2,04;0,45;0,19;1,25;-0,41;1,47;4,34;1,21;14,13;0,28;0,72;1,05;6,32;18,56;3060460,77;5,08;0,22;-0,36;1628676498
PINE3;0;;0;0;0;12,88;1,68;2,81;0;6,32;;;0;0;0;0,64;4,71;0,25;;0,05;0,95;0,09;8,18;;;4,66;0,22;0;154069573,7
PINE4;1,74;3,54;7,93;0,37;0,02;12,88;1,68;2,81;13,3;6,32;;;0,22;-0,13;-0,03;0,64;4,71;0,25;;0,05;0,95;0,09;8,18;;365401,37;4,66;0,22;0,14;154069573,7
PLAS3;9;;-1,31;-0,32;0,16;14,34;0,5;-10,85;28,7;92,13;63,43;;0,14;-0,35;-0,23;0,4;-24,52;-12,14;-3,41;-0,5;1,5;1,12;11,76;;4570,23;-28,03;-6,87;0,05;111828762
PLPL3;4,18;3,86;8,26;2,45;0,61;28,11;9,53;7,63;6,62;7,93;1,32;0,49;0,63;0,87;-5,69;4,64;29,64;7,41;12,01;0,25;0,75;0,97;;;1716009,03;1,71;0,51;-2;853790080
PMAM3;4,79;;-0,23;-0,13;0,08;-1,81;-17,79;-31,19;-0,41;-6,48;-6,08;;0,07;-0,26;-0,11;0,45;-55,37;-35,46;-34,44;-0,64;1,64;1,14;0,55;;369708,33;-37,36;-20,68;0;207904436,7
PNVL3;9,89;2,25;17,41;1,36;0,58;31,04;3,34;2,25;11,72;17,51;5,79;0,67;0,39;2,39;-1,31;1,77;7,83;3,32;5,91;0,42;0,58;1,48;8,67;9,99;4448312,83;7,26;0,57;2,11;1487233287
PNVL4;18,62;;32,78;2,57;1,09;31,04;3,34;2,25;22,07;17,51;5,79;0,67;0,74;4,5;-2,46;1,77;7,83;3,32;5,91;0,42;0,58;1,48;8,67;9,99;;7,26;0,57;3,98;1487233287
POMO3;2,65;5,36;9,66;0,82;0,34;12,71;3,25;5,51;16,4;27,82;9,41;0,47;0,53;1,71;-0,76;1,57;8,53;3,54;1,65;0,42;0,58;0,64;6,33;3,43;798008,33;3,22;0,27;-0,24;2817952378
POMO4;3,16;4,49;11,52;0,98;0,41;12,71;3,25;5,51;19,55;27,82;9,41;0,47;0,64;2,04;-0,91;1,57;8,53;3,54;1,65;0,42;0,58;0,64;6,33;3,43;12654882,03;3,22;0,27;-0,28;2817952378
PORT3;9,77;6,18;16,71;1,9;0,78;43,12;24,22;11,36;7,83;12,39;4,55;1,1;1,9;16099,23;-0,9;1;11,38;4,67;8,44;0,41;0,59;0,41;6,17;-2,54;2382523,43;5,14;0,58;2,28;4298493222
